Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars
2410.18904v1,Modulated Adaptive Fourier Neural Operators for Temporal Interpolation of Weather Forecasts,http://arxiv.org/abs/2410.18904v1,"Weather and climate data are often available at limited temporal resolution,either due to storage limitations, or in the case of weather forecast modelsbased on deep learning, their inherently long time steps. The coarse temporalresolution makes it difficult to capture rapidly evolving weather events. Toaddress this limitation, we introduce an interpolation model that reconstructsthe atmospheric state between two points in time for which the state is known.The model makes use of a novel network layer that modifies the adaptive Fourierneural operator (AFNO), which has been previously used in weather predictionand other applications of machine learning to physics problems. The modulatedAFNO (ModAFNO) layer takes an embedding, here computed from the interpolationtarget time, as an additional input and applies a learned shift-scale operationinside the AFNO layers to adapt them to the target time. Thus, one model can beused to produce all intermediate time steps. Trained to interpolate between twotime steps 6 h apart, the ModAFNO-based interpolation model produces 1 hresolution intermediate time steps that are visually nearly indistinguishablefrom the actual corresponding 1 h resolution data. The model reduces the RMSEloss of reconstructing the intermediate steps by approximately 50% compared tolinear interpolation. We also demonstrate its ability to reproduce thestatistics of extreme weather events such as hurricanes and heat waves betterthan 6 h resolution data. The ModAFNO layer is generic and is expected to beapplicable to other problems, including weather forecasting with tunable leadtime.",Jussi Leinonen,2024-10-24,2024-10-24,,N/A
2410.18902v1,LLMs for Extremely Low-Resource Finno-Ugric Languages,http://arxiv.org/abs/2410.18902v1,"The advancement of large language models (LLMs) has predominantly focused onhigh-resource languages, leaving low-resource languages, such as those in theFinno-Ugric family, significantly underrepresented. This paper addresses thisgap by focusing on V\~oro, Livonian, and Komi. We cover almost the entire cycleof LLM creation, from data collection to instruction tuning and evaluation. Ourcontributions include developing multilingual base and instruction-tunedmodels; creating evaluation benchmarks, including the smugri-MT-benchmulti-turn conversational benchmark; and conducting human evaluation. We intendfor this work to promote linguistic diversity, ensuring that lesser-resourcedlanguages can benefit from advancements in NLP.",Taido Purason,2024-10-24,2024-10-24,,N/A
2410.18898v1,Aging and memory effects in social and economic dynamics,http://arxiv.org/abs/2410.18898v1,"In this doctoral thesis, we investigate the complex interplay betweentemporal dynamics associated with aging and memory and their effects on socialand economic systems. To do so, we combine theoretical modeling, to explore theaging implications in threshold (peer pressure) models, and empirical analysis,to address the impact of temporal and spatial patterns in real complex systems,taking housing market as a case study.",David Abella,2024-10-24,2024-10-24,,N/A
2410.18897v1,Generation of synthetic financial time series by diffusion models,http://arxiv.org/abs/2410.18897v1,"Despite its practical significance, generating realistic synthetic financialtime series is challenging due to statistical properties known as stylizedfacts, such as fat tails, volatility clustering, and seasonality patterns.Various generative models, including generative adversarial networks (GANs) andvariational autoencoders (VAEs), have been employed to address this challenge,although no model yet satisfies all the stylized facts. We alternativelypropose utilizing diffusion models, specifically denoising diffusionprobabilistic models (DDPMs), to generate synthetic financial time series. Thisapproach employs wavelet transformation to convert multiple time series (intoimages), such as stock prices, trading volumes, and spreads. Given theseconverted images, the model gains the ability to generate images that can betransformed back into realistic time series by inverse wavelet transformation.We demonstrate that our proposed approach satisfies stylized facts.",Tomonori Takahashi,2024-10-24,2024-10-24,,N/A
2410.18894v1,Meta-Learning with Heterogeneous Tasks,http://arxiv.org/abs/2410.18894v1,"Meta-learning is a general approach to equip machine learning models with theability to handle few-shot scenarios when dealing with many tasks. Mostexisting meta-learning methods work based on the assumption that all tasks areof equal importance. However, real-world applications often presentheterogeneous tasks characterized by varying difficulty levels, noise intraining samples, or being distinctively different from most other tasks. Inthis paper, we introduce a novel meta-learning method designed to effectivelymanage such heterogeneous tasks by employing rank-based task-level learningobjectives, Heterogeneous Tasks Robust Meta-learning (HeTRoM). HeTRoM isproficient in handling heterogeneous tasks, and it prevents easy tasks fromoverwhelming the meta-learner. The approach allows for an efficient iterativeoptimization algorithm based on bi-level optimization, which is then improvedby integrating statistical guidance. Our experimental results demonstrate thatour method provides flexibility, enabling users to adapt to diverse tasksettings and enhancing the meta-learner's overall performance.",Zhaofeng Si,2024-10-24,2024-10-24,,N/A
2410.18893v1,Creating and Repairing Robot Programs in Open-World Domains,http://arxiv.org/abs/2410.18893v1,"Using Large Language Models (LLMs) to produce robot programs from naturallanguage has allowed for robot systems that can complete a higher diversity oftasks. However, LLM-generated programs may be faulty, either due to ambiguityin instructions, misinterpretation of the desired task, or missing informationabout the world state. As these programs run, the state of the world changesand they gather new information. When a failure occurs, it is important thatthey recover from the current world state and avoid repeating steps that theythey previously completed successfully. We propose RoboRepair, a system whichtraces the execution of a program up until error, and then runs an LLM-producedrecovery program that minimizes repeated actions.  To evaluate the efficacy of our system, we create a benchmark consisting ofeleven tasks with various error conditions that require the generation of arecovery program. We compare the efficiency of the recovery program to a planbuilt with an oracle that has foreknowledge of future errors.",Claire Schlesinger,2024-10-24,2024-10-24,,N/A
2410.18890v1,Improving Small-Scale Large Language Models Function Calling for Reasoning Tasks,http://arxiv.org/abs/2410.18890v1,"Recent advancements in Large Language Models (LLMs) have demonstratedexceptional capabilities in natural language understanding and generation.While these models excel in general complex reasoning tasks, they still facechallenges in mathematical problem-solving and logical reasoning. To addressthese limitations, researchers have explored function calling abilities,allowing LLMs to execute provided functions and utilize their outputs for taskcompletion. However, concentrating on specific tasks can be very inefficientfor large-scale LLMs to be used, because of the expensive cost of training andinference stages they need in terms of computational resources. This studyintroduces a novel framework for training smaller language models in functioncalling, focusing on specific logical and mathematical reasoning tasks. Theapproach aims to improve performances of small-scale models for these tasksusing function calling, ensuring a high level of accuracy. Our frameworkemploys an agent that, given a problem and a set of callable functions, queriesthe LLM by injecting a description and examples of the usable functions intothe prompt and managing their calls in a step-by-step reasoning chain. Thisprocess is used to create a dataset of correct and incorrect reasoning chainchat completions from a large-scale LLM. This dataset is used to train asmaller LLM using Reinforcement Learning from Human Feedback (RLHF),specifically employing the Direct Preference Optimization (DPO) technique.Experimental results demonstrate how the proposed approach balances thetrade-off between model size and performance, improving the ability of functioncalling for reasoning tasks, in smaller models.",Graziano A. Manduzio,2024-10-24,2024-10-24,,N/A
2410.18889v1,Are LLMs Better than Reported? Detecting Label Errors and Mitigating Their Effect on Model Performance,http://arxiv.org/abs/2410.18889v1,"NLP benchmarks rely on standardized datasets for training and evaluatingmodels and are crucial for advancing the field. Traditionally, expertannotations ensure high-quality labels; however, the cost of expert annotationdoes not scale well with the growing demand for larger datasets required bymodern models. While crowd-sourcing provides a more scalable solution, it oftencomes at the expense of annotation precision and consistency. Recentadvancements in large language models (LLMs) offer new opportunities to enhancethe annotation process, particularly for detecting label errors in existingdatasets. In this work, we consider the recent approach of LLM-as-a-judge,leveraging an ensemble of LLMs to flag potentially mislabeled examples. Througha case study of four datasets from the TRUE benchmark, covering different tasksand domains, we empirically analyze the labeling quality of existing datasets,and compare expert, crowd-sourced, and our LLM-based annotations in terms ofagreement, label quality, and efficiency, demonstrating the strengths andlimitations of each annotation method. Our findings reveal a substantial numberof label errors, which, when corrected, induce a significant upward shift inreported model performance. This suggests that many of the LLMs so-calledmistakes are due to label errors rather than genuine model failures.Additionally, we discuss the implications of mislabeled data and proposemethods to mitigate them in training to improve model performance.",Omer Nahum,2024-10-24,2024-10-24,,N/A
2410.18888v1,Existence of solutions to port-Hamiltonian systems: initial value problems and optimal control,http://arxiv.org/abs/2410.18888v1,"We investigate the existence of solutions of reversible and irreversibleport-Hamiltonian systems. To this end, we utilize the associated exergy, afunction that is composed of the system's Hamiltonian and entropy, to proveglobal existence in time for bounded control functions. The results are thenleveraged to prove existence of solutions of energy- and entropy-optimalcontrol problems. Last, we explore model predictive control tailored toirreversible port-Hamiltonian systems by means of a numerical case study with aheat exchanger network.",Willem Esterhuizen,2024-10-24,2024-10-24,,N/A
2410.18884v1,Symmetry in Hyper Suprime-Cam galaxy spin directions,http://arxiv.org/abs/2410.18884v1,"We perform a Bayesian analysis of anisotropy in binary galaxy spin directionsin the Hyper-Suprime Cam Data Release 3 catalogue, in response to a recentclaim that it exhibits a dipole Shamir 2024. We find no significant evidencefor anisotropy, or for a direction-independent spin probability that differsfrom 0.5. These results are unchanged allowing for a quadrupole or simplysearching for a fixed anisotropy between any two hemispheres, and the Bayesfactor indicates decisive evidence for the isotropic model. Our principledmethod contrasts with the ad-hoc statistic employed by Shamir 2024. Our code ispublicly available.",Richard Stiskalek,2024-10-24,2024-10-24,,N/A
2410.18882v1,A Survey of Multimodal Sarcasm Detection,http://arxiv.org/abs/2410.18882v1,"Sarcasm is a rhetorical device that is used to convey the opposite of theliteral meaning of an utterance. Sarcasm is widely used on social media andother forms of computer-mediated communication motivating the use ofcomputational models to identify it automatically. While the clear majority ofapproaches to sarcasm detection have been carried out on text only, sarcasmdetection often requires additional information present in tonality, facialexpression, and contextual images. This has led to the introduction ofmultimodal models, opening the possibility to detect sarcasm in multiplemodalities such as audio, images, text, and video. In this paper, we presentthe first comprehensive survey on multimodal sarcasm detection - henceforth MSD- to date. We survey papers published between 2018 and 2023 on the topic, anddiscuss the models and datasets used for this task. We also present futureresearch directions in MSD.",Shafkat Farabi,2024-10-24,2024-10-24,,N/A
2410.18881v1,Diff-Instruct++: Training One-step Text-to-image Generator Model to Align with Human Preferences,http://arxiv.org/abs/2410.18881v1,"One-step text-to-image generator models offer advantages such as swiftinference efficiency, flexible architectures, and state-of-the-art generationperformance. In this paper, we study the problem of aligning one-step generatormodels with human preferences for the first time. Inspired by the success ofreinforcement learning using human feedback (RLHF), we formulate the alignmentproblem as maximizing expected human reward functions while adding an IntegralKullback-Leibler divergence term to prevent the generator from diverging. Byovercoming technical challenges, we introduce Diff-Instruct++ (DI++), thefirst, fast-converging and image data-free human preference alignment methodfor one-step text-to-image generators. We also introduce novel theoreticalinsights, showing that using CFG for diffusion distillation is secretly doingRLHF with DI++. Such an interesting finding brings understanding and potentialcontributions to future research involving CFG. In the experiment sections, wealign both UNet-based and DiT-based one-step generators using DI++, which usethe Stable Diffusion 1.5 and the PixelArt-$\alpha$ as the reference diffusionprocesses. The resulting DiT-based one-step text-to-image model achieves astrong Aesthetic Score of 6.19 and an Image Reward of 1.24 on the COCOvalidation prompt dataset. It also achieves a leading Human preference Score(HPSv2.0) of 28.48, outperforming other open-sourced models such as StableDiffusion XL, DMD2, SD-Turbo, as well as PixelArt-$\alpha$. Both theoreticalcontributions and empirical evidence indicate that DI++ is a stronghuman-preference alignment approach for one-step text-to-image models.",Weijian Luo,2024-10-24,2024-10-24,,N/A
2410.18879v1,Multi-Class Abnormality Classification in Video Capsule Endoscopy Using Deep Learning,http://arxiv.org/abs/2410.18879v1,"This report outlines Team Seq2Cure's deep learning approach for the CapsuleVision 2024 Challenge, leveraging an ensemble of convolutional neural networks(CNNs) and transformer-based architectures for multi-class abnormalityclassification in video capsule endoscopy frames. The dataset comprised over50,000 frames from three public sources and one private dataset, labeled across10 abnormality classes. To overcome the limitations of traditional CNNs incapturing global context, we integrated CNN and transformer models within amulti-model ensemble. Our approach achieved a balanced accuracy of 86.34percent and a mean AUC-ROC score of 0.9908 on the validation set, withsignificant improvements in classifying complex abnormalities. Code isavailable at http://github.com/arnavs04/capsule-vision-2024 .",Arnav Samal,2024-10-24,2024-10-24,https://github.com/arnavs04/capsule-vision-2024,1
2410.18876v1,Guiding Empowerment Model: Liberating Neurodiversity in Online Higher Education,http://arxiv.org/abs/2410.18876v1,"In this innovative practice full paper, we address the equity gap forneurodivergent and situationally limited learners by identifying the spectrumof dynamic factors that impact learning and function. Educators have shown agrowing interest in identifying learners' cognitive abilities and learningpreferences to measure their impact on academic achievement. Often institutionsemploy one-size-fits-all approaches leaving the burden on disabled students toself-advocate or tolerate inadequate support. Emerging frameworks guideneurodivergent learners through instructional approaches, such as onlineeducation. However, these frameworks fail to address holistic environmentalneeds or recommend technology interventions, particularly for those withundisclosed learning or developmental disabilities and situational limitations.In this article, we integrate a neurodivergent perspective through secondaryresearch of around 100 articles to introduce a Guiding Empowerment Modelinvolving key cognitive and situational factors that contextualize day-to-dayexperiences affecting learner ability. We synthesize three sample studentprofiles that highlight user problems in functioning. We use this model toevaluate sample learning platform features and other supportive technologysolutions. The proposed approach augments frameworks such as Universal Designfor Learning to consider factors including various sensory processingdifferences, social connection challenges, and environmental limitations. Wesuggest that by applying the mode through technology-enabled features such ascustomizable task management, guided varied content access, and guidedmulti-modal collaboration, major learning barriers of neurodivergent andsituationally limited learners will be removed to activate the successfulpursuit of their academic goals.",Hannah Beaux,2024-10-24,2024-10-24,,N/A
2410.18875v1,Exploring the Universe with SNAD: Anomaly Detection in Astronomy,http://arxiv.org/abs/2410.18875v1,"SNAD is an international project with a primary focus on detectingastronomical anomalies within large-scale surveys, using active learning andother machine learning algorithms. The work carried out by SNAD not onlycontributes to the discovery and classification of various astronomicalphenomena but also enhances our understanding and implementation of machinelearning techniques within the field of astrophysics. This paper provides areview of the SNAD project and summarizes the advancements and achievementsmade by the team over several years.",Alina A. Volnova,2024-10-24,2024-10-24,,N/A
2410.18874v1,Diffusion of impurities in a moderately dense confined granular gas,http://arxiv.org/abs/2410.18874v1,"Mass transport of impurities immersed in a confined quasi-two-dimensionalmoderately dense granular gas of inelastic hard spheres is studied. The effectof the confinement on granular particles is modeled through a collisional model(the so-called $\Delta$-model) that includes an effective mechanism to transferthe kinetic energy injected by vibration in the vertical direction to thehorizontal degrees of freedom of grains. The impurity can differ in mass,diameter, inelasticity, or the energy injection at collisions, compared to thegas particles. The Enskog--Lorentz kinetic equation for the impurities issolved via the Chapman--Enskog method to first order in spatial gradients forstates close to the homogeneous steady state. As usual, the three diffusiontransport coefficients for tracer particles in a mixture are given in terms ofthe solutions of a set of coupled linear integral equations which are solved byconsidering the lowest Sonine approximation. The theoretical predictions forthe tracer diffusion coefficient (relating the mass flux with the gradient ofthe number density of tracer particles) are compared with both directsimulation Monte Carlo and molecular dynamics simulations. The agreement is ingeneral good, except for strong inelasticity and/or large contrast of energyinjection at tracer-gas collisions compared to gas-gas collisions. Finally, asan application of our results, the segregation problem induced by both athermal gradient and gravity is exhaustively analyzed.",Rubén Gómez González,2024-10-24,2024-10-24,,N/A
2410.18873v1,High-throughput search for topological magnon materials,http://arxiv.org/abs/2410.18873v1,"Topological magnons give rise to possibilities for engineering novelspintronics devices with critical applications in quantum information andcomputation, due to its symmetry-protected robustness and low dissipation.However, to make reliable and systematic predictions about material realizationof topological magnons has been a major challenge, due to the lack of neutronscattering data for most materials. In this work, we significantly advance thesymmetry-based approach for identifying topological magnons through developinga fully automated algorithm, utilizing the theory of symmetry indicators, thatenables a highly efficient and large-scale search for candidate materialshosting field-induced topological magnons. This progress not only streamlinesthe discovery process but also expands the scope of materials explorationbeyond previous manual or traditional methods, offering a powerful tool foruncovering novel topological phases in magnetic systems. Performing alarge-scale search over all 1649 magnetic materials in Bilbao CrystallographicServer with a commensurate magnetic order, we discover 387 candidate materialsfor topological magnons, significantly expanding the pool of topological magnonmaterials. We further discuss examples and experimental accessibility of thecandidate materials, shedding light on future experimental realizations oftopological magnons in magnetic materials.",Mohammed J. Karaki,2024-10-24,2024-10-24,,N/A
2410.18871v1,"Learning Collusion in Episodic, Inventory-Constrained Markets",http://arxiv.org/abs/2410.18871v1,"Pricing algorithms have demonstrated the capability to learn tacit collusionthat is largely unaddressed by current regulations. Their increasing use inmarkets, including oligopolistic industries with a history of collusion, callsfor closer examination by competition authorities. In this paper, we extend thestudy of tacit collusion in learning algorithms from basic pricing games tomore complex markets characterized by perishable goods with fixed supply andsell-by dates, such as airline tickets, perishables, and hotel rooms. Weformalize collusion within this framework and introduce a metric based on pricelevels under both the competitive (Nash) equilibrium and collusive(monopolistic) optimum. Since no analytical expressions for these price levelsexist, we propose an efficient computational approach to derive them. Throughexperiments, we demonstrate that deep reinforcement learning agents can learnto collude in this more complex domain. Additionally, we analyze the underlyingmechanisms and structures of the collusive strategies these agents adopt.",Paul Friedrich,2024-10-24,2024-10-24,,N/A
2410.18870v1,End-to-end Training for Recommendation with Language-based User Profiles,http://arxiv.org/abs/2410.18870v1,"Many online platforms maintain user profiles for personalization.Unfortunately, these profiles are typically not interpretable or easilymodifiable by the user. To remedy this shortcoming, we explore naturallanguage-based user profiles, as they promise enhanced transparency andscrutability of recommender systems. While existing work has shown thatlanguage-based profiles from standard LLMs can be effective, such generalistLLMs are unlikely to be optimal for this task. In this paper, we introduceLangPTune, the first end-to-end learning method for training LLMs to producelanguage-based user profiles that optimize recommendation effectiveness.Through comprehensive evaluations of LangPTune across various trainingconfigurations and benchmarks, we demonstrate that our approach significantlyoutperforms existing profile-based methods. In addition, it approachesperformance levels comparable to state-of-the-art, less transparent recommendersystems, providing a robust and interpretable alternative to conventionalsystems. Finally, we validate the relative interpretability of theselanguage-based user profiles through user studies involving crowdworkers andGPT-4-based evaluations. Implementation of LangPTune can be found athttps://github.com/ZhaolinGao/LangPTune.",Zhaolin Gao,2024-10-24,2024-10-24,https://github.com/zhaolingao/langptune,0
2410.18869v1,On the mean-field limit of diffusive games through the master equation: extreme value analysis,http://arxiv.org/abs/2410.18869v1,"We consider an $N$-player game where the players control the drifts of theirdiffusive states which have no interaction in the noise terms. The aim of eachplayer is to minimize the expected value of her cost, which is a function ofthe player's state and the empirical measure of the states of all the players.Our aim is to determine the $N \to \infty$ asymptotic behavior of the upperorder statistics of the player's states under Nash equilibrium (the Nashstates). For this purpose, we consider also a system of interacting diffusionswhich is constructed by using the Master PDE of the game and approximates thesystem of the Nash states, and we improve an $L^2$ estimate for the distancebetween the drifts of the two systems which has been used for establishingCentral Limit Theorems and Large Deviations Principles for the Nash states inthe past. By differentiating the Master PDE, we obtain that estimate also in$L^{\infty}$, which allows us to control the Radon-Nikodym derivative of aGirsanov transformation that connects the two systems. The latter allows us toreduce the problem to the case of $N$ uncontrolled diffusions with standardmean-field interaction in the drifts, which has been treated in a previouswork.",Erhan Bayraktar,2024-10-24,2024-10-24,,N/A
2410.18868v1,A Riemannian Framework for Learning Reduced-order Lagrangian Dynamics,http://arxiv.org/abs/2410.18868v1,"By incorporating physical consistency as inductive bias, deep neural networksdisplay increased generalization capabilities and data efficiency in learningnonlinear dynamic models. However, the complexity of these models generallyincreases with the system dimensionality, requiring larger datasets, morecomplex deep networks, and significant computational effort. We propose a novelgeometric network architecture to learn physically-consistent reduced-orderdynamic parameters that accurately describe the original high-dimensionalsystem behavior. This is achieved by building on recent advances in model-orderreduction and by adopting a Riemannian perspective to jointly learn astructure-preserving latent space and the associated low-dimensional dynamics.Our approach enables accurate long-term predictions of the high-dimensionaldynamics of rigid and deformable systems with increased data efficiency byinferring interpretable and physically plausible reduced Lagrangian models.",Katharina Friedl,2024-10-24,2024-10-24,,N/A
2410.18866v1,The Cat and Mouse Game: The Ongoing Arms Race Between Diffusion Models and Detection Methods,http://arxiv.org/abs/2410.18866v1,"The emergence of diffusion models has transformed synthetic media generation,offering unmatched realism and control over content creation. Theseadvancements have driven innovation across fields such as art, design, andscientific visualization. However, they also introduce significant ethical andsocietal challenges, particularly through the creation of hyper-realisticimages that can facilitate deepfakes, misinformation, and unauthorizedreproduction of copyrighted material. In response, the need for effectivedetection mechanisms has become increasingly urgent. This review examines theevolving adversarial relationship between diffusion model development and theadvancement of detection methods. We present a thorough analysis ofcontemporary detection strategies, including frequency and spatial domaintechniques, deep learning-based approaches, and hybrid models that combinemultiple methodologies. We also highlight the importance of diverse datasetsand standardized evaluation metrics in improving detection accuracy andgeneralizability. Our discussion explores the practical applications of thesedetection systems in copyright protection, misinformation prevention, andforensic analysis, while also addressing the ethical implications of syntheticmedia. Finally, we identify key research gaps and propose future directions toenhance the robustness and adaptability of detection methods in line with therapid advancements of diffusion models. This review emphasizes the necessity ofa comprehensive approach to mitigating the risks associated with AI-generatedcontent in an increasingly digital world.",Linda Laurier,2024-10-24,2024-10-24,,N/A
2410.18864v1,Omics-driven hybrid dynamic modeling of bioprocesses with uncertainty estimation,http://arxiv.org/abs/2410.18864v1,"This work presents an omics-driven modeling pipeline that integratesmachine-learning tools to facilitate the dynamic modeling of multiscalebiological systems. Random forests and permutation feature importance areproposed to mine omics datasets, guiding feature selection and dimensionalityreduction for dynamic modeling. Continuous and differentiable machine-learningfunctions can be trained to link the reduced omics feature set to keycomponents of the dynamic model, resulting in a hybrid model. As proof ofconcept, we apply this framework to a high-dimensional proteomics dataset of$\textit{Saccharomyces cerevisiae}$. After identifying key intracellularproteins that correlate with cell growth, targeted dynamic experiments aredesigned, and key model parameters are captured as functions of the selectedproteins using Gaussian processes. This approach captures the dynamic behaviorof yeast strains under varying proteome profiles while estimating theuncertainty in the hybrid model's predictions. The outlined modeling frameworkis adaptable to other scenarios, such as integrating additional layers of omicsdata for more advanced multiscale biological systems, or employing alternativemachine-learning methods to handle larger datasets. Overall, this studyoutlines a strategy for leveraging omics data to inform multiscale dynamicmodeling in systems biology and bioprocess engineering.",Sebastián Espinel-Ríos,2024-10-24,2024-10-24,,N/A
2410.18862v1,FedSPD: A Soft-clustering Approach for Personalized Decentralized Federated Learning,http://arxiv.org/abs/2410.18862v1,"Federated learning has recently gained popularity as a framework fordistributed clients to collaboratively train a machine learning model usinglocal data. While traditional federated learning relies on a central server formodel aggregation, recent advancements adopt a decentralized framework,enabling direct model exchange between clients and eliminating the single pointof failure. However, existing decentralized frameworks often assume all clientstrain a shared model. Personalizing each client's model can enhanceperformance, especially with heterogeneous client data distributions. Wepropose FedSPD, an efficient personalized federated learning algorithm for thedecentralized setting, and show that it learns accurate models even inlow-connectivity networks. To provide theoretical guarantees on convergence, weintroduce a clustering-based framework that enables consensus on models fordistinct data clusters while personalizing to unique mixtures of these clustersat different clients. This flexibility, allowing selective model updates basedon data distribution, substantially reduces communication costs compared toprior work on personalized federated learning in decentralized settings.Experimental results on real-world datasets show that FedSPD outperformsmultiple decentralized variants of personalized federated learning algorithms,especially in scenarios with low-connectivity networks.",I-Cheng Lin,2024-10-24,2024-10-24,,N/A
2410.18861v1,Provably Robust Watermarks for Open-Source Language Models,http://arxiv.org/abs/2410.18861v1,"The recent explosion of high-quality language models has necessitated newmethods for identifying AI-generated text. Watermarking is a leading solutionand could prove to be an essential tool in the age of generative AI. Existingapproaches embed watermarks at inference and crucially rely on the largelanguage model (LLM) specification and parameters being secret, which makesthem inapplicable to the open-source setting. In this work, we introduce thefirst watermarking scheme for open-source LLMs. Our scheme works by modifyingthe parameters of the model, but the watermark can be detected from just theoutputs of the model. Perhaps surprisingly, we prove that our watermarks areunremovable under certain assumptions about the adversary's knowledge. Todemonstrate the behavior of our construction under concrete parameterinstantiations, we present experimental results with OPT-6.7B and OPT-1.3B. Wedemonstrate robustness to both token substitution and perturbation of the modelparameters. We find that the stronger of these attacks, the model-perturbationattack, requires deteriorating the quality score to 0 out of 100 in order tobring the detection rate down to 50%.",Miranda Christ,2024-10-24,2024-10-24,,N/A
2410.18860v1,DeCoRe: Decoding by Contrasting Retrieval Heads to Mitigate Hallucinations,http://arxiv.org/abs/2410.18860v1,"Large Language Models (LLMs) often hallucinate, producing unfaithful orfactually incorrect outputs by misrepresenting the provided context orincorrectly recalling internal knowledge. Recent studies have identifiedspecific attention heads within the Transformer architecture, known asretrieval heads, responsible for extracting relevant contextual information. Wehypothesise that masking these retrieval heads can induce hallucinations andthat contrasting the outputs of the base LLM and the masked LLM can reducehallucinations. To this end, we propose Decoding by Contrasting Retrieval Heads(DeCoRe), a novel training-free decoding strategy that amplifies informationfound in the context and model parameters. DeCoRe mitigates potentiallyhallucinated responses by dynamically contrasting the outputs of the base LLMand the masked LLM, using conditional entropy as a guide. Our extensiveexperiments confirm that DeCoRe significantly improves performance on tasksrequiring high contextual faithfulness, such as summarisation (XSum by 18.6%),instruction following (MemoTrap by 10.9%), and open-book question answering(NQ-Open by 2.4% and NQ-Swap by 5.5%).",Aryo Pradipta Gema,2024-10-24,2024-10-24,https://github.com/aryopg/decore,4
2410.18858v1,Bilinear Sequence Regression: A Model for Learning from Long Sequences of High-dimensional Tokens,http://arxiv.org/abs/2410.18858v1,"Current progress in artificial intelligence is centered around so-calledlarge language models that consist of neural networks processing long sequencesof high-dimensional vectors called tokens. Statistical physics providespowerful tools to study the functioning of learning with neural networks andhas played a recognized role in the development of modern machine learning. Thestatistical physics approach relies on simplified and analytically tractablemodels of data. However, simple tractable models for long sequences ofhigh-dimensional tokens are largely underexplored. Inspired by the crucial rolemodels such as the single-layer teacher-student perceptron (aka generalizedlinear regression) played in the theory of fully connected neural networks, inthis paper, we introduce and study the bilinear sequence regression (BSR) asone of the most basic models for sequences of tokens. We note that modernarchitectures naturally subsume the BSR model due to the skip connections.Building on recent methodological progress, we compute the Bayes-optimalgeneralization error for the model in the limit of long sequences ofhigh-dimensional tokens, and provide a message-passing algorithm that matchesthis performance. We quantify the improvement that optimal learning brings withrespect to vectorizing the sequence of tokens and learning via simple linearregression. We also unveil surprising properties of the gradient descentalgorithms in the BSR model.",Vittorio Erba,2024-10-24,2024-10-24,https://github.com/SPOC-group/bilinear-sequence-regression,0
2410.18857v1,Probabilistic Language-Image Pre-Training,http://arxiv.org/abs/2410.18857v1,"Vision-language models (VLMs) embed aligned image-text pairs into a jointspace but often rely on deterministic embeddings, assuming a one-to-onecorrespondence between images and texts. This oversimplifies real-worldrelationships, which are inherently many-to-many, with multiple captionsdescribing a single image and vice versa. We introduce ProbabilisticLanguage-Image Pre-training (ProLIP), the first probabilistic VLM pre-trainedon a billion-scale image-text dataset using only probabilistic objectives,achieving a strong zero-shot capability (e.g., 74.6% ImageNet zero-shotaccuracy with ViT-B/16). ProLIP efficiently estimates uncertainty by an""uncertainty token"" without extra parameters. We also introduce a novelinclusion loss that enforces distributional inclusion relationships betweenimage-text pairs and between original and masked inputs. Experimentsdemonstrate that, by leveraging uncertainty estimates, ProLIP benefitsdownstream tasks and aligns with intuitive notions of uncertainty, e.g.,shorter texts being more uncertain and more general inputs including specificones. Utilizing text uncertainties, we further improve ImageNet accuracy from74.6% to 75.8% (under a few-shot setting), supporting the practical advantagesof our probabilistic approach. The code is available athttps://github.com/naver-ai/prolip",Sanghyuk Chun,2024-10-24,2024-10-24,,N/A
2410.18856v1,Demystifying Large Language Models for Medicine: A Primer,http://arxiv.org/abs/2410.18856v1,"Large language models (LLMs) represent a transformative class of AI toolscapable of revolutionizing various aspects of healthcare by generatinghuman-like responses across diverse contexts and adapting to novel tasksfollowing human instructions. Their potential application spans a broad rangeof medical tasks, such as clinical documentation, matching patients to clinicaltrials, and answering medical questions. In this primer paper, we propose anactionable guideline to help healthcare professionals more efficiently utilizeLLMs in their work, along with a set of best practices. This approach consistsof several main phases, including formulating the task, choosing LLMs, promptengineering, fine-tuning, and deployment. We start with the discussion ofcritical considerations in identifying healthcare tasks that align with thecore capabilities of LLMs and selecting models based on the selected task anddata, performance requirements, and model interface. We then review thestrategies, such as prompt engineering and fine-tuning, to adapt standard LLMsto specialized medical tasks. Deployment considerations, including regulatorycompliance, ethical guidelines, and continuous monitoring for fairness andbias, are also discussed. By providing a structured step-by-step methodology,this tutorial aims to equip healthcare professionals with the tools necessaryto effectively integrate LLMs into clinical practice, ensuring that thesepowerful technologies are applied in a safe, reliable, and impactful manner.",Qiao Jin,2024-10-24,2024-10-24,https://github.com/ncbi-nlp/llm-medicine-primer,0
